District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
2.0,2289,2.0,8950000.0,45.0,28.0,7.0,8.6538977743,15.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0
2.0,2290,3.0,8950000.0,65.0,40.0,8.0,14.9734837465,7.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0
2.0,2291,2.0,8950000.0,52.0,30.0,9.0,12.5360256333,10.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0
2.0,2292,2.0,8957872.0,52.9,20.3,18.1,10.4866944193,10.0,1.0,1.0,0.0,0.0,6.0,18.0,1.0
2.0,2293,2.0,8980290.0,58.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,3.0,20.0,1.0
2.0,2294,2.0,8980290.0,58.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,5.0,20.0,1.0
2.0,2295,3.0,8990000.0,62.0,44.0,6.0,15.0900364637,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
2.0,2296,2.0,8500000.0,56.0,40.0,11.0,13.8356135064,24.0,1.0,0.0,1.0,1.0,12.0,16.0,0.0
2.0,2297,3.0,14800000.0,92.0,47.0,12.0,11.3701026863,11.0,1.0,0.0,1.0,1.0,4.0,17.0,0.0
2.0,2298,1.0,6650000.0,39.0,19.0,9.0,14.6123547496,20.0,1.0,0.0,1.0,1.0,11.0,16.0,0.0
2.0,2299,1.0,8990000.0,44.0,21.0,12.0,9.91285828483,5.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0
2.0,2300,1.0,8991275.0,42.9,20.8,10.3,10.3556386941,1.0,1.0,1.0,0.0,1.0,4.0,11.0,1.0
2.0,2301,2.0,8997018.0,50.5,31.8,8.8,10.4866944193,10.0,1.0,1.0,0.0,0.0,14.0,18.0,1.0
2.0,2302,3.0,9000000.0,60.0,39.0,8.0,15.7086360987,9.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0
2.0,2303,3.0,9000000.0,72.0,50.9,10.0,15.7417576303,10.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0
2.0,2304,2.0,9000000.0,42.0,25.5,6.0,6.61428522679,7.0,1.0,0.0,1.0,1.0,2.0,9.0,0.0
2.0,2305,2.0,9000000.0,54.0,33.0,10.0,13.124637807,20.0,0.0,0.0,1.0,1.0,14.0,17.0,0.0
2.0,2306,2.0,9026250.0,62.3,23.3,20.4,10.4866944193,10.0,1.0,1.0,0.0,0.0,2.0,18.0,1.0
2.0,2307,2.0,9031631.0,53.4,20.3,18.1,10.4866944193,10.0,1.0,1.0,0.0,0.0,12.0,18.0,1.0
2.0,2308,2.0,9050000.0,48.0,30.0,8.0,9.03346823975,15.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0
2.0,2309,2.0,9053997.0,55.9,29.7,11.2,10.4866944193,10.0,1.0,1.0,0.0,0.0,10.0,18.0,1.0
2.0,2310,2.0,9061001.0,54.3,22.1,20.6,10.4866944193,10.0,1.0,1.0,0.0,0.0,11.0,18.0,1.0
2.0,2311,1.0,9081000.0,46.8,46.8,nan,5.18301665284,12.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0
2.0,2312,1.0,9081000.0,46.8,38.4,8.0,5.18301665284,7.0,1.0,1.0,0.0,0.0,7.0,8.0,1.0
2.0,2313,2.0,9100000.0,48.6,31.0,9.5,10.757265447,10.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0
2.0,2314,4.0,9100000.0,63.0,50.0,6.4,13.8943438612,10.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0
2.0,2315,2.0,9100000.0,52.0,30.2,8.6,14.6741156716,21.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
2.0,2316,2.0,9113600.0,64.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,8.0,20.0,1.0
2.0,2317,2.0,9136473.0,50.7,20.3,18.1,10.4866944193,10.0,1.0,1.0,0.0,0.0,11.0,18.0,1.0
2.0,2318,2.0,9145600.0,64.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,12.0,20.0,1.0
2.0,2319,1.0,9150000.0,48.5,nan,nan,13.6219875536,15.0,1.0,1.0,0.0,0.0,12.0,23.0,1.0
2.0,2320,3.0,9157188.0,58.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,3.0,16.0,1.0
2.0,2321,1.0,9163000.0,52.4,20.7,15.0,12.8166713941,nan,nan,0.0,0.0,1.0,6.0,16.0,1.0
2.0,2322,1.0,9166523.0,52.0,34.0,13.0,9.46520146535,5.0,0.0,1.0,0.0,0.0,25.0,37.0,0.0
2.0,2323,2.0,9171360.0,59.4,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,8.0,18.0,1.0
2.0,2324,2.0,8893500.0,53.9,42.0,8.5,5.76454890527,10.0,1.0,1.0,0.0,1.0,28.0,46.0,1.0
2.0,2325,1.0,6800000.0,34.0,18.0,7.2,7.65315682154,10.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0
2.0,2326,1.0,6650000.0,39.0,19.0,9.0,14.6123547496,20.0,1.0,0.0,1.0,1.0,11.0,16.0,0.0
2.0,2327,2.0,9190400.0,64.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14.0,20.0,1.0
2.0,2328,2.0,9190400.0,64.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,18.0,20.0,1.0
2.0,2329,2.0,9190400.0,64.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,15.0,20.0,1.0
2.0,2330,2.0,9200000.0,45.0,29.0,7.0,9.17349537452,10.0,1.0,0.0,1.0,1.0,6.0,14.0,0.0
2.0,2331,3.0,9200000.0,60.0,38.2,8.0,16.1810102726,19.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0
2.0,2332,2.0,9200000.0,52.0,32.0,7.0,8.80232061914,5.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
2.0,2333,1.0,9200000.0,45.0,18.0,10.0,12.4998004005,7.0,0.0,0.0,0.0,1.0,5.0,25.0,0.0
2.0,2334,2.0,9200000.0,52.0,30.0,8.5,14.0974318314,15.0,1.0,0.0,0.0,1.0,17.0,17.0,0.0
2.0,2335,2.0,9200000.0,52.3,30.1,8.3,15.6384903808,8.0,0.0,0.0,1.0,1.0,11.0,12.0,0.0
2.0,2336,3.0,9200000.0,55.0,40.0,6.0,7.35554157728,10.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
2.0,2337,2.0,9200000.0,46.0,33.0,9.0,7.68369953676,15.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0
2.0,2338,2.0,9201060.0,59.5,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,12.0,18.0,1.0
2.0,2339,1.0,9222400.0,52.4,nan,nan,6.69152873105,10.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0
2.0,2340,2.0,9242640.0,59.5,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14.0,18.0,1.0
2.0,2341,2.0,9242640.0,59.5,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,17.0,18.0,1.0
2.0,2342,3.0,9250000.0,64.5,46.0,nan,15.8922149206,5.0,1.0,0.0,1.0,1.0,4.0,12.0,0.0
2.0,2343,2.0,9250000.0,54.0,30.0,10.0,13.8356135064,10.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0
2.0,2344,3.0,9250000.0,65.0,46.0,8.0,15.8922149206,6.0,1.0,0.0,1.0,1.0,4.0,12.0,0.0
2.0,2345,1.0,9275200.0,52.7,nan,nan,6.69152873105,10.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0
2.0,2346,1.0,9275555.0,44.1,21.3,10.2,10.3556386941,1.0,1.0,1.0,0.0,1.0,10.0,11.0,1.0
2.0,2347,1.0,9287200.0,49.4,18.3,14.5,6.69152873105,10.0,1.0,1.0,0.0,1.0,2.0,21.0,1.0
2.0,2348,2.0,9300000.0,44.0,32.0,5.0,8.14258413425,10.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0
2.0,2349,3.0,9300000.0,58.5,43.1,6.0,15.0900364637,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
2.0,2350,3.0,9300000.0,63.0,45.1,6.5,11.6544497135,10.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0
2.0,2351,3.0,9300000.0,64.0,37.4,8.0,14.7547308307,15.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0
2.0,2352,2.0,8274054.0,54.1,22.7,14.2,5.76454890527,10.0,1.0,1.0,0.0,1.0,35.0,46.0,1.0
2.0,2353,1.0,4280310.0,24.9,10.0,9.0,14.924728432,7.0,1.0,1.0,0.0,1.0,9.0,15.0,1.0
2.0,2354,1.0,4547200.0,40.6,13.1,15.2,13.8428493303,8.0,1.0,1.0,0.0,0.0,2.0,20.0,1.0
2.0,2355,3.0,9300000.0,65.0,46.0,8.0,14.8884103849,11.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0
2.0,2356,2.0,9300000.0,54.8,36.0,8.0,13.2717339468,6.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0
2.0,2357,2.0,9300000.0,52.0,31.6,9.0,13.1185976485,2.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0
2.0,2358,1.0,9304200.0,54.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,16.0,16.0,1.0
2.0,2359,2.0,9313850.0,57.9,22.1,20.6,10.4866944193,10.0,1.0,1.0,0.0,0.0,6.0,18.0,1.0
2.0,2360,1.0,9343070.0,54.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,16.0,16.0,1.0
2.0,2361,2.0,9350000.0,51.8,30.7,nan,13.1269624619,5.0,0.0,0.0,0.0,1.0,14.0,17.0,0.0
2.0,2362,1.0,9363200.0,53.2,nan,nan,6.69152873105,10.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0
2.0,2363,3.0,9391488.0,59.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,7.0,16.0,1.0
2.0,2364,2.0,9398310.0,59.9,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,9.0,20.0,1.0
2.0,2365,2.0,9400000.0,51.0,51.0,nan,5.76498169237,10.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0
2.0,2366,2.0,9400000.0,50.0,28.4,11.1,12.2480479319,4.0,1.0,0.0,1.0,1.0,4.0,15.0,0.0
2.0,2367,3.0,9421088.0,59.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,10.0,16.0,1.0
2.0,2368,2.0,9440240.0,60.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,19.0,20.0,1.0
2.0,2369,2.0,9440240.0,59.9,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14.0,20.0,1.0
2.0,2370,1.0,9444162.0,45.9,17.0,12.0,10.3556386941,1.0,1.0,1.0,0.0,1.0,9.0,24.0,1.0
2.0,2371,2.0,9450000.0,54.0,31.0,10.0,14.6048777384,7.0,0.0,0.0,1.0,1.0,10.0,12.0,0.0
2.0,2372,2.0,9450660.0,50.8,20.3,18.1,10.4866944193,10.0,1.0,1.0,0.0,0.0,6.0,18.0,1.0
2.0,2373,3.0,9458526.0,65.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,4.0,20.0,1.0
2.0,2374,2.0,9500000.0,59.0,38.0,nan,15.502757413,8.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0
2.0,2375,1.0,9500000.0,38.4,20.0,10.0,7.4096644878,15.0,1.0,0.0,1.0,1.0,10.0,22.0,0.0
2.0,2376,3.0,9500000.0,58.0,38.0,5.5,6.1233796657,3.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0
2.0,2377,1.0,9500000.0,40.4,15.7,12.0,11.4363947746,4.0,1.0,1.0,1.0,1.0,4.0,16.0,0.0
2.0,2378,3.0,9500000.0,58.0,40.0,6.0,12.2112476211,6.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0
2.0,2379,3.0,9500000.0,81.0,46.0,11.0,18.2410617772,nan,nan,0.0,1.0,1.0,15.0,22.0,0.0
2.0,2380,1.0,3224000.0,24.8,12.0,6.0,13.8428493303,8.0,1.0,1.0,0.0,1.0,19.0,20.0,1.0
2.0,2381,2.0,16798750.0,75.5,73.1,nan,4.26357751106,nan,nan,0.0,0.0,0.0,9.0,15.0,1.0
2.0,2382,1.0,5156650.0,30.3,13.4,8.8,13.3431262422,3.0,1.0,1.0,0.0,1.0,6.0,17.0,1.0
2.0,2383,2.0,9500000.0,58.0,33.0,10.5,13.2690100745,17.0,1.0,0.0,0.0,1.0,3.0,25.0,0.0
2.0,2384,2.0,9511404.0,55.7,22.1,20.6,10.4866944193,10.0,1.0,1.0,0.0,0.0,11.0,18.0,1.0
2.0,2385,1.0,9520200.0,58.1,22.4,16.0,12.8166713941,nan,nan,0.0,0.0,1.0,4.0,16.0,1.0
2.0,2386,2.0,9530000.0,50.0,34.0,16.0,14.7837174849,10.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0
2.0,2387,1.0,9534200.0,49.4,13.8,22.0,13.9399914248,10.0,1.0,1.0,0.0,1.0,7.0,11.0,1.0
2.0,2388,1.0,9540752.0,43.4,13.5,13.0,10.3556386941,1.0,1.0,1.0,0.0,1.0,5.0,24.0,1.0
2.0,2389,2.0,9556040.0,61.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,8.0,20.0,1.0
2.0,2390,1.0,9561413.0,47.0,12.2,22.0,13.9399914248,10.0,1.0,1.0,0.0,1.0,7.0,11.0,1.0
2.0,2391,1.0,9561750.0,52.3,20.7,15.0,12.8166713941,nan,nan,0.0,0.0,1.0,10.0,16.0,1.0
2.0,2392,3.0,9575346.0,65.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,12.0,20.0,1.0
2.0,2393,3.0,9575346.0,65.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,13.0,20.0,1.0
2.0,2394,3.0,9575346.0,65.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,9.0,20.0,1.0
2.0,2395,2.0,9586590.0,61.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,13.0,20.0,1.0
2.0,2396,2.0,9600000.0,45.4,30.1,6.0,15.9432254861,5.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
2.0,2397,3.0,9600000.0,63.0,45.1,nan,11.7153224212,7.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0
2.0,2398,2.0,9600000.0,48.0,28.5,7.0,8.13141999914,8.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0
2.0,2399,1.0,9601995.0,46.7,12.2,22.0,13.9399914248,10.0,1.0,1.0,0.0,1.0,8.0,11.0,1.0
2.0,2400,2.0,9610130.0,63.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,4.0,18.0,1.0
2.0,2401,3.0,9620776.0,65.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,17.0,20.0,1.0
2.0,2402,3.0,9620776.0,65.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,18.0,20.0,1.0
2.0,2403,3.0,9620776.0,65.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,16.0,20.0,1.0
2.0,2404,2.0,9629360.0,61.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,17.0,20.0,1.0
2.0,2405,2.0,9655800.0,58.5,31.2,10.6,12.8166713941,nan,nan,0.0,0.0,1.0,1.0,16.0,1.0
2.0,2406,1.0,9681762.0,47.1,14.6,19.3,13.9399914248,10.0,1.0,1.0,0.0,1.0,9.0,11.0,1.0
2.0,2407,3.0,9700000.0,72.0,43.0,9.0,17.704926899,nan,nan,0.0,1.0,1.0,5.0,17.0,0.0
2.0,2408,1.0,5100000.0,40.0,20.0,8.0,19.6122348647,nan,nan,0.0,1.0,1.0,8.0,17.0,0.0
2.0,2409,2.0,8274054.0,54.1,22.7,14.2,5.76454890527,10.0,1.0,1.0,0.0,1.0,35.0,46.0,1.0
2.0,2410,1.0,4280310.0,24.9,10.0,9.0,14.924728432,7.0,1.0,1.0,0.0,1.0,9.0,15.0,1.0
2.0,2411,2.0,9700000.0,52.0,31.0,10.0,13.6230102614,10.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0
2.0,2412,1.0,9700000.0,45.0,21.0,12.0,11.3701026863,5.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0
2.0,2413,3.0,9700000.0,63.0,45.5,6.6,12.1035110326,1.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0
2.0,2414,2.0,9700000.0,69.5,35.9,12.4,13.0181089298,15.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0
2.0,2415,1.0,9700477.0,48.0,12.5,22.0,13.9399914248,10.0,1.0,1.0,0.0,1.0,9.0,11.0,1.0
2.0,2416,2.0,9711520.0,64.4,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,2.0,18.0,1.0
2.0,2417,2.0,9719206.0,58.9,23.3,20.4,10.4866944193,10.0,1.0,1.0,0.0,0.0,9.0,18.0,1.0
2.0,2418,3.0,9750000.0,59.0,39.0,5.7,12.3755665814,11.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
2.0,2419,2.0,9750000.0,45.0,30.0,7.5,7.86901192698,14.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
2.0,2420,2.0,9761400.0,59.2,31.2,11.1,12.8166713941,nan,nan,0.0,0.0,1.0,1.0,16.0,1.0
2.0,2421,3.0,9800000.0,65.0,42.0,9.0,12.8165596623,7.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
2.0,2422,2.0,9800637.0,59.3,22.1,20.6,10.4866944193,10.0,1.0,1.0,0.0,0.0,8.0,18.0,1.0
2.0,2423,3.0,9850000.0,67.0,44.0,9.0,14.5933491907,5.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
2.0,2424,2.0,9861120.0,64.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6.0,18.0,1.0
2.0,2425,2.0,9866340.0,59.4,22.1,20.6,10.4866944193,10.0,1.0,1.0,0.0,0.0,10.0,18.0,1.0
2.0,2426,2.0,9893220.0,64.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,10.0,18.0,1.0
2.0,2427,2.0,9893220.0,64.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,9.0,18.0,1.0
2.0,2428,2.0,9893220.0,64.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,13.0,18.0,1.0
2.0,2429,3.0,9900000.0,64.0,47.0,9.0,11.034343891,10.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0
2.0,2430,4.0,9900000.0,75.0,52.0,8.0,11.246990446,10.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
2.0,2431,2.0,9900000.0,44.8,28.2,5.9,4.0372266212,6.0,1.0,0.0,0.0,1.0,14.0,15.0,0.0
2.0,2432,1.0,9900000.0,51.6,35.5,10.0,12.5497168418,15.0,1.0,1.0,0.0,0.0,3.0,18.0,0.0
2.0,2433,2.0,9900000.0,53.0,30.0,9.0,11.6523577426,5.0,1.0,0.0,0.0,1.0,14.0,17.0,0.0
2.0,2434,2.0,9900780.0,53.2,20.3,18.1,10.4866944193,10.0,1.0,1.0,0.0,0.0,10.0,18.0,1.0
2.0,2435,1.0,9903411.0,60.1,24.4,17.4,12.8166713941,nan,nan,0.0,0.0,1.0,12.0,16.0,1.0
3.0,2436,2.0,6150000.0,38.1,21.5,7.1,9.618433894,15.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
3.0,2437,2.0,11500000.0,64.4,35.0,13.0,17.1408361969,14.0,1.0,0.0,1.0,1.0,14.0,14.0,0.0
3.0,2438,1.0,3000000.0,13.0,10.0,nan,8.71857635716,nan,nan,0.0,0.0,0.0,4.0,5.0,0.0
3.0,2439,1.0,3100000.0,13.0,9.0,2.0,8.78039723469,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
3.0,2440,1.0,3300000.0,13.3,9.0,1.0,16.0552352762,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0
3.0,2441,2.0,3500000.0,38.2,24.0,7.0,15.6952440674,18.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0
3.0,2442,1.0,3600000.0,16.0,14.0,nan,14.0020755802,10.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
3.0,2443,1.0,3600000.0,15.0,13.0,2.0,16.7575410747,12.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0
3.0,2444,1.0,3850000.0,25.7,15.4,nan,14.1931082806,nan,nan,0.0,0.0,0.0,1.0,5.0,0.0
3.0,2445,1.0,3900000.0,32.0,17.0,6.7,18.8253714251,29.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
3.0,2446,1.0,3990000.0,49.0,22.0,10.0,19.092515977,5.0,0.0,1.0,0.0,1.0,22.0,25.0,1.0
3.0,2447,1.0,4000000.0,24.5,17.0,4.0,11.0950958976,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
3.0,2448,2.0,4100000.0,46.0,32.0,6.5,18.5385977072,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
3.0,2449,1.0,4100000.0,24.0,16.0,4.0,11.0950958976,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
3.0,2450,1.0,4100000.0,24.0,16.0,nan,11.0950958976,12.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
3.0,2451,1.0,4150000.0,32.0,20.0,6.0,13.6975752514,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
3.0,2452,1.0,4150000.0,24.0,14.0,4.5,13.1610933239,14.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
3.0,2453,1.0,4200000.0,36.0,18.0,9.0,16.7346179821,10.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0
3.0,2454,1.0,4200000.0,31.5,19.5,6.0,18.2351842595,10.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0
3.0,2455,1.0,4300000.0,25.3,13.5,6.0,17.9021452602,15.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0
3.0,2456,1.0,4300000.0,25.0,14.0,4.0,10.6896255219,18.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
3.0,2457,1.0,4400000.0,33.0,19.4,6.0,18.6009301703,29.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
3.0,2458,1.0,4400000.0,40.0,21.0,9.3,16.9569098847,10.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0
3.0,2459,1.0,4400000.0,32.0,20.0,6.0,14.4075109589,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
3.0,2460,1.0,4400000.0,30.0,17.0,nan,16.8849265141,10.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
3.0,2461,1.0,4450000.0,34.7,20.9,7.0,18.3393833565,10.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0
3.0,2462,1.0,4500000.0,33.5,17.5,8.0,18.2689479089,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0
3.0,2463,1.0,4500000.0,32.7,20.1,5.4,14.1844099837,nan,nan,1.0,0.0,1.0,3.0,5.0,0.0
3.0,2464,1.0,4500000.0,29.8,18.0,6.0,9.80400525358,nan,nan,0.0,0.0,1.0,2.0,5.0,0.0
3.0,2465,2.0,5700000.0,40.0,27.0,7.0,17.6658840514,20.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
3.0,2466,2.0,11500000.0,64.4,35.0,13.0,17.1408361969,14.0,1.0,0.0,1.0,1.0,14.0,14.0,0.0
3.0,2467,1.0,4500000.0,33.0,16.0,nan,16.4438328166,nan,nan,0.0,1.0,1.0,1.0,9.0,0.0
3.0,2468,1.0,4500000.0,33.0,19.0,7.0,14.6638185342,15.0,1.0,0.0,1.0,0.0,8.0,9.0,0.0
3.0,2469,1.0,4500000.0,36.0,19.0,9.0,18.0177503141,15.0,1.0,0.0,0.0,1.0,14.0,15.0,0.0
3.0,2470,1.0,4500000.0,30.4,18.6,5.6,13.6236426799,10.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
3.0,2471,1.0,4500000.0,36.0,23.0,7.0,19.1972862571,20.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
3.0,2472,1.0,4500000.0,33.0,20.3,6.0,14.416325583,15.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
3.0,2473,1.0,4500000.0,26.0,15.0,6.0,15.9040857086,10.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0
3.0,2474,1.0,4500000.0,34.1,20.9,5.4,18.6009301703,12.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0
3.0,2475,1.0,4600000.0,32.0,21.0,6.0,13.7858330217,10.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
3.0,2476,1.0,4600000.0,32.0,26.0,6.0,17.2000390639,12.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
3.0,2477,1.0,4600000.0,31.7,21.4,5.2,15.8258387907,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
3.0,2478,1.0,4600000.0,32.8,19.0,6.0,17.7589112111,15.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0
3.0,2479,1.0,4650000.0,33.0,19.0,7.0,15.8274221692,10.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0
3.0,2480,1.0,4650000.0,24.0,15.0,3.0,9.43846808622,15.0,1.0,0.0,1.0,0.0,3.0,9.0,0.0
3.0,2481,1.0,4700000.0,32.0,20.0,6.0,9.34148624893,20.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
3.0,2482,1.0,4700000.0,34.8,19.0,8.0,16.2257948699,12.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0
3.0,2483,1.0,4700000.0,32.6,18.7,6.6,13.488559988,15.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0
3.0,2484,1.0,4700000.0,30.0,18.0,6.0,9.98379116718,15.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
3.0,2485,1.0,4750000.0,39.4,20.9,9.0,17.442060083,10.0,0.0,0.0,1.0,1.0,6.0,12.0,0.0
3.0,2486,1.0,4750000.0,33.0,20.0,7.0,12.9183562334,7.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0
3.0,2487,1.0,4800000.0,38.0,19.2,10.0,17.9732377236,15.0,1.0,0.0,1.0,1.0,7.0,16.0,0.0
3.0,2488,1.0,4800000.0,36.0,21.0,7.0,18.3641469557,10.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
3.0,2489,1.0,4800000.0,33.0,23.0,6.0,16.8701997387,18.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0
3.0,2490,1.0,4800000.0,31.0,18.0,6.0,14.8884404697,12.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
3.0,2491,1.0,4820000.0,31.0,20.0,7.0,16.9622590358,15.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0
3.0,2492,3.0,23200000.0,93.0,68.0,12.0,10.132431743,3.0,0.0,1.0,1.0,1.0,9.0,29.0,0.0
3.0,2493,2.0,19400000.0,72.7,38.9,11.9,9.93762775354,15.0,1.0,1.0,1.0,1.0,22.0,29.0,0.0
3.0,2494,5.0,18490000.0,106.0,70.0,8.0,14.2302715155,15.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0
3.0,2495,2.0,4850000.0,38.0,23.0,6.0,17.4583680735,15.0,0.0,0.0,0.0,1.0,4.0,14.0,0.0
